Log file open, 01/31/23 19:00:10
[2023.02.01-00.01.33:674][  0]LogConfig: Applying CVar settings from Section [FoliageQuality@3] File [Scalability]
[2023.02.01-00.01.33:674][  0]LogConfig: Set CVar [[foliage.DensityScale:1.0]]
[2023.02.01-00.01.33:674][  0]LogConfig: Set CVar [[grass.DensityScale:1.0]]
[2023.02.01-00.01.33:674][  0]LogConfig: Applying CVar settings from Section [ShadingQuality@3] File [Scalability]
[2023.02.01-00.01.33:674][  0]LogConfig: Set CVar [[r.HairStrands.SkyLighting.IntegrationType:2]]
[2023.02.01-00.01.33:674][  0]LogConfig: Set CVar [[r.HairStrands.SkyAO.SampleCount:4]]
[2023.02.01-00.01.33:674][  0]LogConfig: Set CVar [[r.HairStrands.Visibility.MSAA.SamplePerPixel:4]]
[2023.02.01-00.01.33:674][  0]LogConfig: CVar [[r.HairStrands.Interpolation.UseSingleGuide:0]] deferred - dummy variable created
[2023.02.01-00.01.33:674][  0]LogConfig: Set CVar [[r.AnisotropicMaterials:1]]
[2023.02.01-00.01.33:735][  0]LogD3D12RHI: Aftermath initialized
[2023.02.01-00.01.33:735][  0]LogD3D12RHI: Loading WinPixEventRuntime.dll for PIX profiling (from ../../../Engine/Binaries/ThirdParty/Windows/WinPixEventRuntime/x64).
[2023.02.01-00.01.33:929][  0]LogD3D12RHI: Found D3D12 adapter 0: NVIDIA GeForce RTX 3080 Laptop GPU (Max supported Feature Level 12_2, shader model 6.6)
[2023.02.01-00.01.33:929][  0]LogD3D12RHI: Adapter has 16201MB of dedicated video memory, 0MB of dedicated system memory, and 8042MB of shared system memory, 2 output[s]
[2023.02.01-00.01.34:033][  0]LogD3D12RHI: Found D3D12 adapter 1: Intel(R) UHD Graphics (Max supported Feature Level 12_1, shader model 6.6)
[2023.02.01-00.01.34:033][  0]LogD3D12RHI: Adapter has 128MB of dedicated video memory, 0MB of dedicated system memory, and 8042MB of shared system memory, 0 output[s]
[2023.02.01-00.01.34:048][  0]LogD3D12RHI: Found D3D12 adapter 2: Microsoft Basic Render Driver (Max supported Feature Level 12_1, shader model 6.2)
[2023.02.01-00.01.34:048][  0]LogD3D12RHI: Adapter has 0MB of dedicated video memory, 0MB of dedicated system memory, and 8042MB of shared system memory, 0 output[s]
[2023.02.01-00.01.34:048][  0]LogD3D12RHI: Chosen D3D12 Adapter Id = 0
[2023.02.01-00.01.34:048][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.01-00.01.34:049][  0]LogHAL: Display: Platform has ~ 16 GB [16866766848 / 17179869184 / 16], which maps to Larger [LargestMinGB=32, LargerMinGB=12, DefaultMinGB=8, SmallerMinGB=6, SmallestMinGB=0)
[2023.02.01-00.01.34:049][  0]LogDeviceProfileManager: Going up to parent DeviceProfile [Windows]
[2023.02.01-00.01.34:049][  0]LogDeviceProfileManager: Going up to parent DeviceProfile []
[2023.02.01-00.01.34:049][  0]LogConfig: Applying CVar settings from Section [Startup] File [../../../Engine/Config/ConsoleVariables.ini]
[2023.02.01-00.01.34:050][  0]LogConfig: Set CVar [[r.DumpShaderDebugInfo:2]]
[2023.02.01-00.01.34:050][  0]LogConfig: Set CVar [[p.chaos.AllowCreatePhysxBodies:1]]
[2023.02.01-00.01.34:050][  0]LogConfig: Set CVar [[fx.SkipVectorVMBackendOptimizations:1]]
[2023.02.01-00.01.34:050][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Engine]
[2023.02.01-00.01.34:050][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Saved/Config/WindowsEditor/Editor.ini]
[2023.02.01-00.01.34:051][  0]LogInit: Computer: MSI
[2023.02.01-00.01.34:051][  0]LogInit: User: herts
[2023.02.01-00.01.34:051][  0]LogInit: CPU Page size=4096, Cores=8
[2023.02.01-00.01.34:051][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2023.02.01-00.01.34:051][  0]LogMemory: Memory total: Physical=15.7GB (16GB approx)
[2023.02.01-00.01.34:051][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2023.02.01-00.01.34:051][  0]LogMemory: Process Physical Memory: 314.03 MB used, 316.54 MB peak
[2023.02.01-00.01.34:051][  0]LogMemory: Process Virtual Memory: 309.08 MB used, 309.08 MB peak
[2023.02.01-00.01.34:051][  0]LogMemory: Physical Memory: 9335.96 MB used,  6749.44 MB free, 16085.40 MB total
[2023.02.01-00.01.34:051][  0]LogMemory: Virtual Memory: 13672.55 MB used,  12140.85 MB free, 25813.40 MB total
[2023.02.01-00.01.34:051][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.02.01-00.01.34:055][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.02.01-00.01.34:103][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.02.01-00.01.34:105][  0]LogDirectoryWatcher: Display: CreateFile failed for 'C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Content/'. GetLastError code [2]
[2023.02.01-00.01.34:105][  0]LogDirectoryWatcher: Warning: Failed to begin reading directory changes for C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Content/. Error: The system cannot find the file specified. (0x00000002)
[2023.02.01-00.01.34:105][  0]LogInit: Using OS detected language (en-US).
[2023.02.01-00.01.34:105][  0]LogInit: Using OS detected locale (en-US).
[2023.02.01-00.01.34:117][  0]LogTextLocalizationManager: No specific localization for 'en-US' exists, so 'en' will be used for the language.
[2023.02.01-00.01.34:305][  0]LogInit: Setting process to per monitor DPI aware
[2023.02.01-00.01.34:326][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.02.01-00.01.34:326][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2023.02.01-00.01.34:326][  0]LogWindowsTextInputMethodSystem:   - English (United States) - Touch Input Correction (TSF IME).
[2023.02.01-00.01.34:326][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.02.01-00.01.34:381][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.02.01-00.01.34:382][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.02.01-00.01.36:159][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.02.01-00.01.36:159][  0]LogWindows: Attached monitors:
[2023.02.01-00.01.36:159][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1080), device: '\\.\DISPLAY1' [PRIMARY]
[2023.02.01-00.01.36:159][  0]LogWindows:     resolution: 1920x1080, work area: (1920, 0) -> (3840, 1080), device: '\\.\DISPLAY5'
[2023.02.01-00.01.36:159][  0]LogWindows: Found 2 attached monitors.
[2023.02.01-00.01.36:159][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.02.01-00.01.36:160][  0]LogRHI: RHI Adapter Info:
[2023.02.01-00.01.36:160][  0]LogRHI:             Name: NVIDIA GeForce RTX 3080 Laptop GPU
[2023.02.01-00.01.36:160][  0]LogRHI:   Driver Version: 522.25 (internal:31.0.15.2225, unified:522.25)
[2023.02.01-00.01.36:160][  0]LogRHI:      Driver Date: 10-6-2022
[2023.02.01-00.01.36:161][  0]LogD3D12RHI:     GPU DeviceId: 0x249c (for the marketing name, search the web for "GPU Device Id")
[2023.02.01-00.01.36:161][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.02.01-00.01.36:163][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.02.01-00.01.36:164][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: Bindless resources are supported
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.02.01-00.01.36:231][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.02.01-00.01.36:264][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.02.01-00.01.36:264][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.02.01-00.01.36:264][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.02.01-00.01.36:283][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.02.01-00.01.36:283][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.02.01-00.01.36:283][  0]LogRHI: Texture pool is 9722 MB (70% of 13889 MB)
[2023.02.01-00.01.36:283][  0]LogD3D12RHI: Async texture creation enabled
[2023.02.01-00.01.36:283][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.02.01-00.01.36:364][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/GGJ23.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Intermediate/TurnkeyReport_0.log" -log="C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Intermediate/TurnkeyLog_0.log" -project="C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/GGJ23.uproject"  -platform=all'
[2023.02.01-00.01.36:366][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/Program Files (x86)/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/GGJ23.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Intermediate/TurnkeyReport_0.log" -log="C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Intermediate/TurnkeyLog_0.log" -project="C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/GGJ23.uproject"  -platform=all" ]
[2023.02.01-00.01.36:482][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.02.01-00.01.36:482][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.02.01-00.01.36:482][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.02.01-00.01.36:482][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.02.01-00.01.36:482][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.02.01-00.01.36:482][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.02.01-00.01.36:482][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.02.01-00.01.36:493][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.02.01-00.01.36:504][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.02.01-00.01.36:515][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.02.01-00.01.36:528][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.02.01-00.01.36:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.02.01-00.01.36:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.02.01-00.01.36:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.02.01-00.01.36:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.02.01-00.01.36:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.02.01-00.01.36:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.02.01-00.01.36:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.02.01-00.01.36:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.02.01-00.01.36:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.02.01-00.01.36:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.02.01-00.01.36:587][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.02.01-00.01.36:587][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.02.01-00.01.36:606][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.02.01-00.01.36:606][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.02.01-00.01.36:624][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.02.01-00.01.36:624][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.02.01-00.01.36:624][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.02.01-00.01.36:624][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.02.01-00.01.36:638][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.02.01-00.01.36:638][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.02.01-00.01.36:638][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.02.01-00.01.36:649][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.02.01-00.01.36:649][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.02.01-00.01.36:679][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.02.01-00.01.36:679][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.02.01-00.01.36:679][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.02.01-00.01.36:679][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.02.01-00.01.36:679][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.02.01-00.01.36:680][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.02.01-00.01.36:693][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.02.01-00.01.36:693][  0]LogTargetPlatformManager:   ADPCM
[2023.02.01-00.01.36:693][  0]LogTargetPlatformManager:   PCM
[2023.02.01-00.01.36:707][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.02.01-00.01.36:708][  0]LogTargetPlatformManager:   BINKA
[2023.02.01-00.01.36:758][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.02.01-00.01.36:758][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.02.01-00.01.36:758][  0]LogTargetPlatformManager:   OGG
[2023.02.01-00.01.36:773][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.02.01-00.01.36:773][  0]LogTargetPlatformManager:   OPUS
[2023.02.01-00.01.36:958][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   SF_METAL
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.02.01-00.01.36:989][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.02.01-00.01.37:020][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.02.01-00.01.37:020][  0]LogTargetPlatformManager:   VVM_1_0
[2023.02.01-00.01.37:020][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.02.01-00.01.37:020][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.02.01-00.01.37:020][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.02.01-00.01.37:020][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.02.01-00.01.37:020][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.02.01-00.01.37:020][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.02.01-00.01.37:024][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.02.01-00.01.37:024][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.02.01-00.01.37:024][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.01-00.01.37:024][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.02.01-00.01.37:049][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.02.01-00.01.37:049][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.01-00.01.37:049][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.02.01-00.01.37:097][  0]LogDerivedDataCache: Speed tests for C:/Users/herts/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.05 seconds
[2023.02.01-00.01.37:097][  0]LogDerivedDataCache: Display: Performance to C:/Users/herts/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=228.98MBs, RandomWriteSpeed=22.06MBs. Assigned SpeedClass 'Local'
[2023.02.01-00.01.37:098][  0]LogDerivedDataCache: Using Local data cache path C:/Users/herts/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.02.01-00.01.37:098][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.02.01-00.01.37:098][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.02.01-00.01.37:098][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.02.01-00.01.37:098][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.02.01-00.01.37:101][  0]LogShaderCompilers: Guid format shader working directory is 3 characters bigger than the processId version (C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Intermediate/Shaders/WorkingDirectory/1720/).
[2023.02.01-00.01.37:101][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/herts/AppData/Local/Temp/UnrealShaderWorkingDir/93F8605148CFD89D1BB472AD2C04F578/'.
[2023.02.01-00.01.37:102][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.02.01-00.01.37:102][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.02.01-00.01.40:201][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.02.01-00.01.40:827][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.01-00.01.40:827][  0]LogShaderCompilers: Display: Shader autogen file written: C:/Users/herts/Documents/GitHub/GGJ23/GGJ23/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: ---
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: ---
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.02.01-00.01.41:027][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.02.01-00.01.42:218][  0]LogSlate: Using FreeType 2.10.0
[2023.02.01-00.01.42:233][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.02.01-00.01.42:466][  0]LogAssetRegistry: FAssetRegistry took 0.0185 seconds to start up
[2023.02.01-00.01.42:477][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.02.01-00.01.43:023][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.02.01-00.01.43:773][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: Available device profiles:
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180331200][000006B178DCD800 52] GlobalDefaults, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180332800][000006B1617F0000 52] Windows, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180332A00][000006B17BAA7800 52] WindowsEditor, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180331A00][000006B180340000 52] WindowsServer, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180332400][000006B180345000 52] WindowsClient, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180331C00][000006B180347800 52] IOS, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180331000][000006B18034A000 52] iPadAir2, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180333200][000006B17BAA2800 52] IPadPro, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180333400][000006B18034C800 52] iPadAir3, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180331800][000006B1802F0000 52] iPadAir4, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180332000][000006B1802F5000 52] iPadAir5, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180331E00][000006B1802F7800 52] iPadMini4, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180333000][000006B1802FA000 52] iPadMini5, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180332E00][000006B1802FC800 52] iPadMini6, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180335000][000006B1803B2800 52] iPhone6S, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180335200][000006B1803B0000 52] iPhone7, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180335400][000006B1803B5000 52] iPodTouch7, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180333C00][000006B1803BA000 52] iPhone6SPlus, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180330C00][000006B1803BC800 52] iPhone7Plus, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180330800][000006B180342800 52] iPhoneSE, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180332200][000006B1803B7800 52] iPhone8, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180330E00][000006B180390000 52] iPhone8Plus, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180334600][000006B180395000 52] iPhoneX, 
[2023.02.01-00.01.43:773][  0]LogDeviceProfileManager: 	[000006B180330A00][000006B180397800 52] iPhoneXS, 
